Mix
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9963600435758556
0.9961073815033948
0.9941522956589453
0.9901654060108523
0.9818689130860112
0.9766791059011765
0.9676165803108808
0.9542283927577949
0.9484178009547485
0.9470612018709266
0.9472677459196203
0.9466883525182694
0.9464086110165625
0.9461522804995203
0.9444854637034797
0.9430785915020932
0.9431912424327867
0.9364193163443508
0.9324425526868121
0.9333762759855787
0.9301569038322884
0.9255737705448158
0.9242337099684295
0.9204204443465694
0.9148018444530354
0.9108442857942786
0.9056698295608504
0.9004313076064797
0.8946516703296293
0.8925970772086608
0.8912051825138539
0.8887347495988382
0.8891747833373542
0.8869355141787426
0.8837833351472683
0.8838999702976557
0.8794032572843132
0.8792313655186426
0.8758977405255705
0.8762708705946973
0.8764397617812878
0.8754582267657561
0.8745315849946989
0.8747141431796974
0.8760432976946737
0.8765176017922629
0.8813371141595233
0.879614521872275
0.8809003531924748
0.8802861038042444
0.8824212564405255
0.8790178310918092
0.8764559176323871
0.8754219770003978
0.876712073097878
0.876482279984655
0.8731610139999755
0.8694082359985996
0.8667206431181124
0.8627805836547651
0.8599068031917371
0.8561376459688735
0.8510963588863322
0.8411066979307195
0.8402716097527506
0.8365523192305733
0.8323824294304281
0.8237451848857392
