,Model,Scenario,Region,Variable,Unit,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
8647,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Equity prices(transition),"% difference,  index; 2017=100",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.308046787451834,-2.61730812525961,-2.901220858213405,-3.166946728901665,-3.327477516314359,-3.265088800981264,-3.056355652198861,-2.718297721082219,-2.263296464137765,-1.727848168285506,-1.143529944003407,-0.5635689676117273,-0.0268044409532985,0.4488729668068903,0.8496244515002083,1.184219188964497,1.451586936789218,1.660761751795281,1.833809589301927,1.986039635264247
8668,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(combined(no bus)),"% difference,  2017 PPP ; US$ Bn",0.0,-0.6897212170738021,-0.9206071007972438,-1.122548646212296,-1.301987000139415,-1.459621296671942,-1.612379896182947,-1.769990631649676,-1.947819728103461,-2.278710540001372,-2.667363363639863,-2.879319646685996,-3.032580719899869,-3.195847453579359,-3.403580251274707,-3.595876126558661,-3.79515379770099,-3.997632456499212,-4.198047402898364,-4.402235570544555,-4.585407425764831,-4.734883674417844,-4.886882326459818,-5.060675782979773,-5.251929329149874,-5.417160497717788,-5.545902346585574,-5.642405051843191,-5.704781373421586
8669,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(combined(no bus)),"% difference,  2019 prices; GBP Mn",0.0,-0.689720222379242,-0.9206030301733948,-1.122548078402152,-1.301989056134367,-1.459621760035779,-1.612381961232956,-1.769989671589445,-1.947819806086082,-2.278712243001191,-2.667363518601829,-2.879319528147806,-3.032582649827975,-3.195847571429233,-3.40358475438286,-3.595873635453184,-3.795147075155891,-3.997631050645534,-4.198049466494014,-4.402230972319554,-4.585402908365166,-4.734885802227618,-4.886890805065603,-5.060678954936282,-5.251927349742147,-5.41715889717741,-5.545899117371677,-5.642405464393352,-5.704786539068807
8670,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(combined),"% difference,  2017 PPP ; US$ Bn",0.0,-0.6897212170738021,-0.9206071007972438,-1.122548646212296,-1.301987000139415,-1.459621296671942,-1.612379896182947,-1.769990631649676,-1.947819728103461,-2.545497266168351,-3.210558450996992,-3.015316363054299,-2.573657459523571,-2.591143457390799,-2.924361808769871,-3.347734001209524,-3.778892788655308,-4.155299165058624,-4.450537581149961,-4.673994688421191,-4.820594632014741,-4.904798701212698,-4.989789123346966,-5.11430115417284,-5.280553858827519,-5.441297522271382,-5.579263894642406,-5.690244225210273,-5.765271765628754
8671,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(combined),"% difference,  2019 prices; GBP Mn",0.0,-0.689720222379242,-0.9206030301733948,-1.122548078402152,-1.301989056134367,-1.459621760035779,-1.612381961232956,-1.769989671589445,-1.947819806086082,-2.545503670750948,-3.210558567322086,-3.015315543664221,-2.5736568662169,-2.591143480168123,-2.924364763761533,-3.347730796805115,-3.778886144405136,-4.155300563558095,-4.450537928546206,-4.673989088548536,-4.820589795457952,-4.904801570254735,-4.989796180953043,-5.11430160837344,-5.280553947357546,-5.441295900888532,-5.579260110688389,-5.690244760649687,-5.765277658907508
8672,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(physical),"% difference,  2017 PPP ; US$ Bn",0.0,-0.6897212170738021,-0.9206071007972438,-1.122548646212296,-1.301987000139415,-1.459621296671942,-1.612379896182947,-1.769990631649676,-1.947819728103461,-2.1106332106963,-2.2718417125691,-2.445672520534958,-2.631907246092124,-2.824762540430636,-3.033051013048016,-3.201319440030737,-3.360073724381807,-3.510025899370872,-3.645611319214248,-3.776787818785154,-3.902008512843924,-4.014502153253474,-4.146573557561439,-4.305629942901712,-4.484880680360293,-4.653944782334385,-4.79784333827814,-4.916811548059141,-5.00490097188655
8673,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(physical),"% difference,  2019 prices; GBP Mn",0.0,-0.689720222379242,-0.9206030301733948,-1.122548078402152,-1.301989056134367,-1.459621760035779,-1.612381961232956,-1.769989671589445,-1.947819806086082,-2.110631250770612,-2.271840312541107,-2.445672771697149,-2.631906990169275,-2.824760749354382,-3.033051642929174,-3.201319487341414,-3.360074257968859,-3.510023828350983,-3.645613910446288,-3.776788203328674,-3.902007654626216,-4.014503412808645,-4.146574049508345,-4.305629426925917,-4.484878832966432,-4.653945173132068,-4.797839787872348,-4.916812390826264,-5.004901990634458
8674,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(transition),"% difference,  2017 PPP ; US$ Bn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1704972951946715,-0.4008816945484051,-0.4402295761187336,-0.407948401215863,-0.3789228296737224,-0.378892750012283,-0.4032015013733403,-0.4437112318835701,-0.4959520632062064,-0.560273016175683,-0.632711879423109,-0.6901762748722229,-0.7267805625103096,-0.7465443590389698,-0.7613386132282685,-0.773546702820449,-0.7699610046567607,-0.7550403684615348,-0.7327718624230206,-0.7071932425545269
8675,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(transition),"% difference,  2019 prices; GBP Mn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1704976679438253,-0.4008827010669624,-0.4402307125444316,-0.4079484103805875,-0.3789251450859288,-0.3788956629621421,-0.403197961350843,-0.4437058931492599,-0.4959511036119801,-0.5602721270635547,-0.63270877280307,-0.6901753528062549,-0.7267801526918749,-0.7465507088648238,-0.7613406083871288,-0.7735474108335527,-0.7699585387163976,-0.755037212652665,-0.7327729757894419,-0.7071968824262975
8692,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Inflation rate ; %(combined(no bus)),Abs. difference,0.0,0.1214393377304077,0.2085787355899811,0.1373933255672455,0.1037861704826355,0.0844363570213317,0.0746896862983703,0.0782623887062072,0.0917578935623169,0.1603156328201294,0.1839828491210938,0.1088283061981201,0.0907226502895355,0.1559336483478546,0.2640326321125031,0.3711487352848053,0.4509787559509277,0.5193535089492798,0.5574746131896973,0.5361193120479584,0.4807081818580627,0.42847940325737,0.3886714577674866,0.3786505460739136,0.3564923107624054,0.3287546932697296,0.3088267147541046,0.2935293912887573,0.2822417020797729
8693,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Inflation rate ; %(combined),Abs. difference,0.0,0.1214393377304077,0.2085787355899811,0.1373933255672455,0.1037861704826355,0.0844363570213317,0.0746896862983703,0.0782623887062072,0.0917578935623169,-0.0144615769386291,-0.1845300793647766,-0.4433593153953552,-0.2920920848846436,0.2313596904277802,0.7172108888626099,0.977813333272934,1.010178744792938,0.9071667790412904,0.7309133410453796,0.5179501473903656,0.3345087766647339,0.2302298247814178,0.2028654813766479,0.2441513538360596,0.2840273082256317,0.3080561459064484,0.3198951780796051,0.3158568739891052,0.3008949160575867
8694,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Inflation rate ; %(physical),Abs. difference,0.0,0.1214393377304077,0.2085787355899811,0.1373932361602783,0.1037859320640564,0.084436297416687,0.0746896862983703,0.0782623887062072,0.0917578339576721,0.1099410057067871,0.1201934218406677,0.1397735476493835,0.1642402708530426,0.1898260414600372,0.2161861658096313,0.2373407781124115,0.2394759654998779,0.2496249675750732,0.2541255354881287,0.2574878036975861,0.262795090675354,0.2658242285251617,0.2714722156524658,0.2935463190078735,0.3219285905361176,0.3471954166889191,0.3566226065158844,0.3544538617134094,0.342492938041687
8695,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Inflation rate ; %(transition),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050289511680603,0.0640236735343933,-0.0294231176376342,-0.0714207589626312,-0.0325183570384979,0.0477360188961029,0.1324258744716644,0.2093747854232788,0.267415463924408,0.3015156984329224,0.2780331075191498,0.2191279530525208,0.1657666265964508,0.1217570900917053,0.090476393699646,0.0405098497867584,-0.0123025774955749,-0.0420145690441131,-0.0559871196746826,-0.0568967461585998
8704,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term interest rate ; %(combined(no bus)),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531303286552429,0.091277539730072,0.1386126279830933,0.1938744783401489,0.2494842410087585,0.2974972128868103,0.3313212990760803,0.3499770760536194,0.35425865650177,0.3461678028106689,0.3298856616020203,0.3123139142990112,0.2952969670295715,0.2792428135871887,0.2638556957244873,0.2499800324440002,0.2408344149589539,0.2357099652290344,0.2334375381469727,0.2328099012374878
8705,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term interest rate ; %(combined),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154199600219726,0.101046621799469,0.2197122573852539,0.3450440764427185,0.4319050908088684,0.4661532640457153,0.4559463262557983,0.4194106459617615,0.3727349638938904,0.327268660068512,0.2907457947731018,0.2691794633865356,0.259666383266449,0.2564628124237061,0.2539422512054443,0.2497257590293884,0.2460780739784241,0.2429620027542114,0.2406805753707886,0.2395612597465515
8706,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term interest rate ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8707,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term interest rate ; %(transition),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531303286552429,0.091277539730072,0.1386126279830933,0.1938744783401489,0.2494842410087585,0.2974972128868103,0.3313212990760803,0.3499770760536194,0.35425865650177,0.3461678028106689,0.3298856616020203,0.3123139142990112,0.2952969670295715,0.2792428135871887,0.2638556957244873,0.2499800324440002,0.2408344149589539,0.2357099652290344,0.2334375381469727,0.2328099012374878
8708,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term real interest rate ; %(combined(no bus)),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493794471025467,0.1745634227991104,0.2000813186168671,0.2258134782314301,0.2495905756950378,0.2684710919857025,0.2806333899497986,0.2864301204681396,0.2866821587085724,0.2830294370651245,0.276242733001709,0.2684574127197266,0.2608062922954559,0.2535865008831024,0.2473506033420563,0.2416545152664185,0.2374114990234375,0.2347375452518463,0.2331785559654236,0.2324557900428772
8709,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term real interest rate ; %(combined),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571316570043564,0.1990508288145065,0.2449906766414642,0.2881886661052704,0.3179580569267273,0.3297271132469177,0.3259541392326355,0.3128716349601746,0.296011358499527,0.2798116505146027,0.2661359906196594,0.2567943930625916,0.2513748109340668,0.2482113540172577,0.2461574077606201,0.2437177896499634,0.2414625883102417,0.2396788001060486,0.2383032739162445,0.2373197972774506
8710,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term real interest rate ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8711,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Long term real interest rate ; %(transition),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493794471025467,0.1745634227991104,0.2000813186168671,0.2258134782314301,0.2495905756950378,0.2684710919857025,0.2806333899497986,0.2864301204681396,0.2866821587085724,0.2830294370651245,0.276242733001709,0.2684574127197266,0.2608062922954559,0.2535865008831024,0.2473506033420563,0.2416545152664185,0.2374114990234375,0.2347375452518463,0.2331785559654236,0.2324557900428772
8732,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Volume energy use as a share of GDP ; Bn US$(PPP)(combined(no bus)),"% difference,  2017 prices",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.927066805690925,-3.708855471262851,-4.490641891582026,-5.272428945178909,-6.054218185248084,-6.730905503194595,-7.344129665941823,-7.957356446712948,-8.570580663916427,-9.183802200706992,-9.675604895074764,-10.09434739831947,-10.51309182501278,-10.93183817523201,-11.35058223413339,-11.71510841412264,-12.04710664715911,-12.37910265680426,-12.71109974172136,-13.0430966400752
8733,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Volume energy use as a share of GDP ; Bn US$(PPP)(combined),"% difference,  2017 prices",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.914899948908445,-3.670995624595619,-4.442629191761982,-5.225231881786241,-5.997317670969327,-6.645186542710091,-7.217435816146612,-7.790517920418372,-8.376975420022337,-8.984621211435673,-9.496646974048662,-9.956399198111676,-10.4280860812715,-10.90348652698455,-11.37537559419101,-11.78510941248426,-12.15145051773038,-12.50702997197793,-12.85384674763073,-13.19427672552606
8734,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Volume energy use as a share of GDP ; Bn US$(PPP)(physical),"% difference,  2017 prices",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8735,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United Kingdom,Volume energy use as a share of GDP ; Bn US$(PPP)(transition),"% difference,  2017 prices",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.927066805690925,-3.708855471262851,-4.490641891582026,-5.272428945178909,-6.054218185248084,-6.730905503194595,-7.344129665941823,-7.957356446712948,-8.570580663916427,-9.183802200706992,-9.675604895074764,-10.09434739831947,-10.51309182501278,-10.93183817523201,-11.35058223413339,-11.71510841412264,-12.04710664715911,-12.37910265680426,-12.71109974172136,-13.0430966400752
8736,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Central bank Intervention rate (policy interest rate) ; %(combined(no bus)),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252619624137878,-0.02861088514328,-0.0599899888038635,-0.0343502759933471,-0.0012129545211791,0.0280662775039672,0.063130497932434,0.1129844784736633,0.1756812334060669,0.2473400235176086,0.2792274355888367,0.3063526153564453,0.3419011235237122,0.3824849724769592,0.4250735640525818,0.420949399471283,0.4124942421913147,0.4094725847244263,0.4064086079597473,0.40354323387146
8737,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Central bank Intervention rate (policy interest rate) ; %(combined),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0786600708961486,-0.6089789867401123,-0.6418879628181458,-0.2668483853340149,-0.1078031659126282,-0.042371392250061,0.0265403985977172,0.1142747402191162,0.2049852609634399,0.2899008989334106,0.3244497179985046,0.3501921892166138,0.3837223649024963,0.4221320748329163,0.461966872215271,0.4541109204292297,0.4410861134529114,0.4328161478042603,0.4241928458213806,0.4156000018119812
8738,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Central bank Intervention rate (policy interest rate) ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8739,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Central bank Intervention rate (policy interest rate) ; %(transition),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252619624137878,-0.02861088514328,-0.0599899888038635,-0.0343502759933471,-0.0012129545211791,0.0280662775039672,0.063130497932434,0.1129844784736633,0.1756812334060669,0.2473400235176086,0.2792274355888367,0.3063526153564453,0.3419011235237122,0.3824849724769592,0.4250735640525818,0.420949399471283,0.4124942421913147,0.4094725847244263,0.4064086079597473,0.40354323387146
8752,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Equity prices(combined(no bus)),"% difference,  index; 2017=100",0.0,-0.4297599788787854,-1.086350465662667,-1.820188056830063,-2.641638122195444,-2.992875668395323,-3.087882943038656,-3.18632057060747,-3.320948879681829,-6.32166585073306,-6.825611369420082,-7.494169234078085,-8.243692329249141,-8.970419846947797,-9.553703904531318,-9.974866225223789,-10.2294833906452,-10.32647051108287,-10.25922962233218,-10.03984281684477,-9.740691519736457,-9.39117426740176,-9.040561435350714,-8.745791862627827,-8.505241474884716,-8.337069589956513,-8.220213749234972,-8.093051134638928,-7.910648992891467
8753,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Equity prices(combined),"% difference,  index; 2017=100",0.0,-0.4297599788787854,-1.086350465662667,-1.820188056830063,-2.641638122195444,-2.992875668395323,-3.087882943038656,-3.18632057060747,-3.320948879681829,-5.13713241984658,-5.896991275010866,-7.091748176078538,-8.466059897479639,-9.454005741550631,-9.902052518194004,-10.02456932644481,-10.06365332926251,-10.01912901305233,-9.86534643302247,-9.592889840683494,-9.268750737409848,-8.918009962380047,-8.583214208426515,-8.314230502561903,-8.10429938779743,-7.968707751128989,-7.885383645145017,-7.792733161532839,-7.646830781603519
8754,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Equity prices(physical),"% difference,  index; 2017=100",0.0,-0.4297599788787854,-1.086350465662667,-1.820188056830063,-2.641638122195444,-2.992875668395323,-3.087882943038656,-3.18632057060747,-3.320950849480675,-3.506675558090255,-3.724856106329799,-3.972631178789865,-4.230955131495096,-4.506408273812013,-4.826779645735224,-5.152488168582181,-5.438660307155018,-5.670976766477454,-5.826404371612925,-5.93270892944181,-6.037960595253988,-6.138069373704358,-6.263309831995589,-6.448920695224903,-6.701627538306154,-7.015889997574066,-7.353565053257471,-7.646570060632363,-7.855971524616434
8755,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Equity prices(transition),"% difference,  index; 2017=100",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.914069972983757,-3.204766034941586,-3.632998436664214,-4.132919554790404,-4.596758154786274,-4.877950311767554,-4.994028776570591,-4.982233937418079,-4.865615108123911,-4.660660293280761,-4.351865380511589,-3.969736486494302,-3.547095091969021,-3.101197094429498,-2.656920319378231,-2.201828454206445,-1.760332988330615,-1.352064524559538,-0.978377324693569,-0.6353682292501328
8764,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Gross Domestic Product (GDP)(combined(no bus)),"% difference,  2017 PPP ; US$ Bn",0.0,-1.193691639766958,-1.591058953910496,-1.942237303043703,-2.25177680017018,-2.519682415170232,-2.783831300282846,-3.058995785942786,-3.37108097347586,-3.849661513304059,-4.398350463768241,-4.815787845887288,-5.242688613540025,-5.698731346603103,-6.171928287329953,-6.555804395010989,-6.90232804245271,-7.217026939159887,-7.498502569265552,-7.767342855873272,-8.027360077638534,-8.269271702213377,-8.550290936708759,-8.875527633288204,-9.2188228593317,-9.533513129474402,-9.807967860238088,-10.03393834152171,-10.20206186974928
8765,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Gross Domestic Product (GDP)(combined),"% difference,  2017 PPP ; US$ Bn",0.0,-1.193691639766958,-1.591058953910496,-1.942237303043703,-2.25177680017018,-2.519682415170232,-2.783831300282846,-3.058995785942786,-3.37108097347586,-4.074363516167523,-4.896264236336989,-5.104809693075807,-5.220969832076284,-5.639247822515214,-6.110600377346264,-6.483928887522006,-6.825045831615995,-7.146057684101248,-7.441047652648514,-7.724435231462678,-7.997426503358207,-8.250586600755094,-8.541376408986102,-8.87479543820049,-9.224735388175942,-9.544656119128492,-9.82369997092558,-10.05401854643493,-10.22635476662601
8766,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Gross Domestic Product (GDP)(physical),"% difference,  2017 PPP ; US$ Bn",0.0,-1.193691639766958,-1.591058953910496,-1.942237303043703,-2.25177680017018,-2.519682415170232,-2.783831300282846,-3.058995785942786,-3.37108097347586,-3.652735875014002,-3.933148743236681,-4.23252888910114,-4.559136890261972,-4.9058792793087,-5.267786553918552,-5.548333286463569,-5.803276382021183,-6.038634616318705,-6.250703372161137,-6.455240817265229,-6.65794688171183,-6.84956440986777,-7.087012240240242,-7.371643438122888,-7.675555779985988,-7.957257307648136,-8.202205758891257,-8.402650358747987,-8.54959079807287
8767,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Gross Domestic Product (GDP)(transition),"% difference,  2017 PPP ; US$ Bn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2001072295989781,-0.4735844495810437,-0.5947870490242702,-0.6974463807527642,-0.8091297127223451,-0.9230258565878668,-1.0289748534415,-1.122933075322052,-1.204417923250023,-1.275695908947694,-1.341659583371235,-1.400473902557697,-1.452078852890903,-1.497003461388646,-1.53916924439248,-1.580211665196496,-1.614759593257054,-1.645652811373344,-1.672382083346802,-1.694510572054031
8784,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Inflation rate ; %(combined(no bus)),Abs. difference,0.0,0.2193235754966736,0.2088518738746643,0.1252948045730591,0.1179579496383667,0.1091419458389282,0.1054266691207886,0.1078527867794037,0.1216837167739868,0.3009056150913239,0.2064041793346405,0.2047401666641235,0.2668783962726593,0.3219816088676453,0.3574062883853912,0.3676369786262512,0.370843380689621,0.3908930718898773,0.3962442278862,0.3605352640151978,0.3219390511512756,0.3069753050804138,0.3106456995010376,0.3343944549560547,0.3128210306167603,0.2796856760978699,0.2567795515060425,0.2320846915245056,0.1985385417938232
8785,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Inflation rate ; %(combined),Abs. difference,0.0,0.2193235754966736,0.2088518738746643,0.1252948045730591,0.1179579496383667,0.1091419458389282,0.1054266691207886,0.1078527867794037,0.1216837167739868,0.1825838387012482,-0.1411805748939514,-0.0746587216854095,0.3298972547054291,0.4681243300437927,0.4767327010631561,0.4679188132286072,0.4665474593639374,0.4792853891849518,0.4686048626899719,0.4129193425178528,0.3574914336204529,0.3311122059822083,0.3273154497146606,0.3454197645187378,0.3187906742095947,0.2810686230659485,0.2543694972991943,0.2268820405006409,0.191461980342865
8786,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Inflation rate ; %(physical),Abs. difference,0.0,0.2193235754966736,0.20885169506073,0.1252944469451904,0.1179575026035309,0.1091417074203491,0.1054264307022095,0.1078525483608246,0.1216835379600525,0.1309703886508942,0.1290343999862671,0.1446096003055573,0.1612715721130371,0.1792871356010437,0.1940974295139313,0.1923392415046692,0.1750872433185577,0.1742888987064362,0.162463903427124,0.153145968914032,0.1491805911064148,0.1453103423118591,0.1507356762886047,0.1772366762161255,0.1971615552902222,0.2063671946525574,0.2034932971000671,0.1885468363761902,0.1613200902938843
8787,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Inflation rate ; %(transition),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710841655731201,0.0805943310260772,0.0643503069877624,0.1095354855060577,0.1459134817123413,0.1656303703784943,0.1787815690040588,0.1981346309185028,0.2179772555828094,0.2350655198097229,0.2078985571861267,0.1729062795639038,0.1621792912483215,0.1579298973083496,0.1565090417861938,0.1132829189300537,0.0691603422164917,0.051695168018341,0.0393351912498474,0.0301781892776489
8788,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Long term interest rate ; %(combined(no bus)),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676878690719604,0.0900682806968689,0.1270077228546143,0.1680349707603455,0.210229218006134,0.252127468585968,0.2898948788642883,0.3230569362640381,0.3503990769386292,0.3707427978515625,0.3846961259841919,0.3961519598960876,0.4044927358627319,0.4090745449066162,0.4094712138175964,0.4069321751594543,0.4055242538452148,0.4046488404273987,0.4040746092796326,0.40382319688797
8789,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Long term interest rate ; %(combined),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.100750207901001,-0.0381654500961303,0.0663122534751892,0.1556130647659302,0.2188544869422913,0.2734114527702332,0.3201719522476196,0.3581833243370056,0.3863386511802673,0.4046717882156372,0.4152575135231018,0.4231902956962585,0.4281876087188721,0.4296327233314514,0.4271317720413208,0.4220124483108521,0.4184367060661316,0.415876030921936,0.4141575694084167,0.4133322834968567
8790,NiGEM NGFS v1.24.2[GCAM 6.0 NGFS],Fragmented World,NiGEM NGFS v1.24.2|United States,Long term interest rate ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
